staff_id,customer_id,batch_id,ingestion_timestamp,order_id,order_status,order_timestamp,payment_mode,source_file,store_id,order_sk,order_date,order_hour,order_month,order_day,order_weekday,week_of_year,quarter,financial_year,peak_hour_flag,weekend_flag,meal_period,silver_processed_at
ST006,C0198,20260603,2026-06-03T17:39:04.695883,O00269,Completed,2026-06-03 12:46:42.100000+00:00,Cash,orders_S002_20260603.json,S002,S002_O00269,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST001,C0051,20260603,2026-06-03T17:39:04.695883,O00271,Completed,2026-06-03 17:09:33.100000+00:00,UPI,orders_S002_20260603.json,S002,S002_O00271,2026-06-03,17,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Dinner,2026-06-03T17:41:50.872Z
ST004,C0330,20260603,2026-06-03T17:39:04.695883,O00274,Completed,2026-06-03 16:04:03.100000+00:00,Cash,orders_S002_20260603.json,S002,S002_O00274,2026-06-03,16,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Snack,2026-06-03T17:41:50.872Z
ST011,C0008,20260603,2026-06-03T17:39:04.695883,O00282,Completed,2026-06-03 14:02:09.100000+00:00,Cash,orders_S002_20260603.json,S002,S002_O00282,2026-06-03,14,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST005,C0009,20260603,2026-06-03T17:39:04.695883,O00284,Completed,2026-06-03 12:16:04.100000+00:00,Card,orders_S002_20260603.json,S002,S002_O00284,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST006,C0011,20260603,2026-06-03T17:39:04.695883,O00287,Completed,2026-06-03 13:47:42.100000+00:00,UPI,orders_S002_20260603.json,S002,S002_O00287,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST003,C0002,20260603,2026-06-03T17:39:04.695883,O00288,Completed,2026-06-03 13:03:30.100000+00:00,Cash,orders_S002_20260603.json,S002,S002_O00288,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST010,C0314,20260603,2026-06-03T17:39:04.695883,O00291,Completed,2026-06-03 15:44:11.100000+00:00,UPI,orders_S002_20260603.json,S002,S002_O00291,2026-06-03,15,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Snack,2026-06-03T17:41:50.872Z
ST002,C0432,20260603,2026-06-03T17:39:04.695883,O00293,Completed,2026-06-03 12:54:33.100000+00:00,UPI,orders_S002_20260603.json,S002,S002_O00293,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST005,C0123,20260603,2026-06-03T17:39:04.695883,O00295,Completed,2026-06-03 17:24:01.100000+00:00,UPI,orders_S002_20260603.json,S002,S002_O00295,2026-06-03,17,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Dinner,2026-06-03T17:41:50.872Z
ST004,C0327,20260603,2026-06-03T17:39:04.695883,O00296,Completed,2026-06-03 12:06:52.100000+00:00,Card,orders_S002_20260603.json,S002,S002_O00296,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST015,C0033,20260603,2026-06-03T17:39:04.695883,O00297,Completed,2026-06-03 15:22:12.100000+00:00,UPI,orders_S002_20260603.json,S002,S002_O00297,2026-06-03,15,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Snack,2026-06-03T17:41:50.872Z
ST014,C0020,20260603,2026-06-03T17:39:04.695883,O00302,Completed,2026-06-03 13:32:23.100000+00:00,Card,orders_S002_20260603.json,S002,S002_O00302,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST009,C0073,20260603,2026-06-03T17:39:04.695883,O00305,Completed,2026-06-03 14:43:43.100000+00:00,Card,orders_S002_20260603.json,S002,S002_O00305,2026-06-03,14,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST014,C0060,20260603,2026-06-03T17:39:04.695883,O00307,Completed,2026-06-03 16:51:21.100000+00:00,UPI,orders_S002_20260603.json,S002,S002_O00307,2026-06-03,16,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Snack,2026-06-03T17:41:50.872Z
ST015,C0376,20260603,2026-06-03T17:39:04.695883,O00312,Completed,2026-06-03 16:56:25.100000+00:00,UPI,orders_S002_20260603.json,S002,S002_O00312,2026-06-03,16,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Snack,2026-06-03T17:41:50.872Z
ST015,C0087,20260603,2026-06-03T17:39:04.695883,O00316,Completed,2026-06-03 17:38:03.100000+00:00,UPI,orders_S002_20260603.json,S002,S002_O00316,2026-06-03,17,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Dinner,2026-06-03T17:41:50.872Z
ST004,C0409,20260603,2026-06-03T17:39:04.695883,O00319,Completed,2026-06-03 13:59:16.100000+00:00,UPI,orders_S002_20260603.json,S002,S002_O00319,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST002,C0178,20260603,2026-06-03T17:39:04.695883,O00330,Completed,2026-06-03 13:48:33.100000+00:00,UPI,orders_S002_20260603.json,S002,S002_O00330,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST010,C0025,20260603,2026-06-03T17:39:04.695883,O00337,Completed,2026-06-03 13:09:10.100000+00:00,UPI,orders_S002_20260603.json,S002,S002_O00337,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST006,C0274,20260603,2026-06-03T17:39:04.695883,O00338,Completed,2026-06-03 16:40:19.100000+00:00,UPI,orders_S002_20260603.json,S002,S002_O00338,2026-06-03,16,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Snack,2026-06-03T17:41:50.872Z
ST012,C0130,20260603,2026-06-03T17:39:04.695883,O00342,Completed,2026-06-03 13:09:15.100000+00:00,Cash,orders_S002_20260603.json,S002,S002_O00342,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST014,C0022,20260603,2026-06-03T17:39:04.695883,O00345,Completed,2026-06-03 10:01:52.100000+00:00,UPI,orders_S002_20260603.json,S002,S002_O00345,2026-06-03,10,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Breakfast,2026-06-03T17:41:50.872Z
ST005,C0208,20260603,2026-06-03T17:39:04.695883,O00347,Completed,2026-06-03 12:38:53.100000+00:00,UPI,orders_S002_20260603.json,S002,S002_O00347,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST010,C0020,20260603,2026-06-03T17:39:04.695883,O00353,Completed,2026-06-03 15:26:34.100000+00:00,UPI,orders_S002_20260603.json,S002,S002_O00353,2026-06-03,15,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Snack,2026-06-03T17:41:50.872Z
ST003,C0294,20260603,2026-06-03T17:39:04.695883,O00354,Completed,2026-06-03 17:30:07.100000+00:00,Cash,orders_S002_20260603.json,S002,S002_O00354,2026-06-03,17,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Dinner,2026-06-03T17:41:50.872Z
ST013,C0077,20260603,2026-06-03T17:39:04.695883,O00355,Completed,2026-06-03 13:05:52.100000+00:00,Cash,orders_S002_20260603.json,S002,S002_O00355,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST008,C0200,20260603,2026-06-03T17:39:04.695883,O00357,Completed,2026-06-03 17:33:42.100000+00:00,Cash,orders_S002_20260603.json,S002,S002_O00357,2026-06-03,17,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Dinner,2026-06-03T17:41:50.872Z
ST002,C0039,20260603,2026-06-03T17:39:04.695883,O00358,Completed,2026-06-03 12:25:19.100000+00:00,Cash,orders_S002_20260603.json,S002,S002_O00358,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST001,C0363,20260603,2026-06-03T17:39:04.695883,O00359,Completed,2026-06-03 13:43:11.100000+00:00,UPI,orders_S002_20260603.json,S002,S002_O00359,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST001,C0054,20260603,2026-06-03T17:39:04.695883,O00368,Completed,2026-06-03 17:14:52.100000+00:00,UPI,orders_S002_20260603.json,S002,S002_O00368,2026-06-03,17,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Dinner,2026-06-03T17:41:50.872Z
ST015,C0004,20260603,2026-06-03T17:39:04.695883,O00370,Completed,2026-06-03 14:37:35.100000+00:00,UPI,orders_S002_20260603.json,S002,S002_O00370,2026-06-03,14,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST011,C0077,20260603,2026-06-03T17:39:04.695883,O00373,Completed,2026-06-03 13:00:57.100000+00:00,Cash,orders_S002_20260603.json,S002,S002_O00373,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST007,C0116,20260603,2026-06-03T17:39:04.695883,O00374,Completed,2026-06-03 12:29:58.100000+00:00,UPI,orders_S002_20260603.json,S002,S002_O00374,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST011,C0260,20260603,2026-06-03T17:39:04.695883,O00376,Completed,2026-06-03 14:30:59.100000+00:00,Cash,orders_S002_20260603.json,S002,S002_O00376,2026-06-03,14,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST014,C0173,20260603,2026-06-03T17:39:04.695883,O00380,Completed,2026-06-03 12:29:44.100000+00:00,UPI,orders_S002_20260603.json,S002,S002_O00380,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST010,C0318,20260603,2026-06-03T17:39:04.695883,O00382,Completed,2026-06-03 14:42:28.100000+00:00,Card,orders_S002_20260603.json,S002,S002_O00382,2026-06-03,14,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST003,C0015,20260603,2026-06-03T17:39:04.695883,O00388,Completed,2026-06-03 14:24:56.100000+00:00,UPI,orders_S002_20260603.json,S002,S002_O00388,2026-06-03,14,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST007,C0098,20260603,2026-06-03T17:39:04.695883,O00389,Completed,2026-06-03 14:49:20.100000+00:00,UPI,orders_S002_20260603.json,S002,S002_O00389,2026-06-03,14,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST004,C0298,20260603,2026-06-03T17:39:04.695883,O00390,Completed,2026-06-03 12:53:29.100000+00:00,UPI,orders_S002_20260603.json,S002,S002_O00390,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST007,C0447,20260603,2026-06-03T17:39:04.695883,O00391,Completed,2026-06-03 17:37:11.100000+00:00,UPI,orders_S002_20260603.json,S002,S002_O00391,2026-06-03,17,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Dinner,2026-06-03T17:41:50.872Z
ST005,C0433,20260603,2026-06-03T17:39:04.695883,O00392,Completed,2026-06-03 14:03:39.100000+00:00,Cash,orders_S002_20260603.json,S002,S002_O00392,2026-06-03,14,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST011,C0014,20260603,2026-06-03T17:39:04.695883,O00393,Completed,2026-06-03 13:56:40.100000+00:00,Card,orders_S002_20260603.json,S002,S002_O00393,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST009,C0253,20260603,2026-06-03T17:39:04.695883,O00399,Completed,2026-06-03 12:25:01.100000+00:00,UPI,orders_S002_20260603.json,S002,S002_O00399,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST007,C0161,20260603,2026-06-03T17:39:04.695883,O00401,Completed,2026-06-03 12:01:55.100000+00:00,UPI,orders_S002_20260603.json,S002,S002_O00401,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST009,C0325,20260603,2026-06-03T17:39:04.695883,O00406,Completed,2026-06-03 17:07:01.100000+00:00,Cash,orders_S002_20260603.json,S002,S002_O00406,2026-06-03,17,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Dinner,2026-06-03T17:41:50.872Z
ST010,C0183,20260603,2026-06-03T17:39:04.695883,O00409,Completed,2026-06-03 14:12:43.100000+00:00,UPI,orders_S002_20260603.json,S002,S002_O00409,2026-06-03,14,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST007,C0042,20260603,2026-06-03T17:39:04.695883,O00411,Completed,2026-06-03 10:30:59.100000+00:00,UPI,orders_S002_20260603.json,S002,S002_O00411,2026-06-03,10,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Breakfast,2026-06-03T17:41:50.872Z
ST009,C0064,20260603,2026-06-03T17:39:04.695883,O00413,Completed,2026-06-03 15:47:25.100000+00:00,Cash,orders_S002_20260603.json,S002,S002_O00413,2026-06-03,15,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Snack,2026-06-03T17:41:50.872Z
ST014,C0374,20260603,2026-06-03T17:39:04.695883,O00414,Completed,2026-06-03 13:16:14.100000+00:00,UPI,orders_S002_20260603.json,S002,S002_O00414,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST007,C0072,20260603,2026-06-03T17:39:04.695883,O00415,Completed,2026-06-03 13:13:54.100000+00:00,Cash,orders_S002_20260603.json,S002,S002_O00415,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST004,C0398,20260603,2026-06-03T17:39:04.695883,O00426,Completed,2026-06-03 14:32:07.100000+00:00,Cash,orders_S002_20260603.json,S002,S002_O00426,2026-06-03,14,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST012,C0358,20260603,2026-06-03T17:39:04.695883,O00433,Completed,2026-06-03 16:51:55.100000+00:00,UPI,orders_S002_20260603.json,S002,S002_O00433,2026-06-03,16,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Snack,2026-06-03T17:41:50.872Z
ST008,C0201,20260603,2026-06-03T17:39:04.695883,O00437,Completed,2026-06-03 14:33:38.100000+00:00,UPI,orders_S002_20260603.json,S002,S002_O00437,2026-06-03,14,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST008,C0004,20260603,2026-06-03T17:39:04.695883,O00438,Completed,2026-06-03 16:42:50.100000+00:00,Card,orders_S002_20260603.json,S002,S002_O00438,2026-06-03,16,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Snack,2026-06-03T17:41:50.872Z
ST001,C0291,20260603,2026-06-03T17:39:04.695883,O00439,Completed,2026-06-03 12:13:23.100000+00:00,UPI,orders_S002_20260603.json,S002,S002_O00439,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST006,C0051,20260603,2026-06-03T17:39:04.695883,O00440,Completed,2026-06-03 14:37:40.100000+00:00,Cash,orders_S002_20260603.json,S002,S002_O00440,2026-06-03,14,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST006,C0424,20260603,2026-06-03T17:39:04.695883,O00442,Completed,2026-06-03 13:06:15.100000+00:00,Cash,orders_S002_20260603.json,S002,S002_O00442,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST011,C0426,20260603,2026-06-03T17:39:04.695883,O00444,Completed,2026-06-03 13:49:18.100000+00:00,UPI,orders_S002_20260603.json,S002,S002_O00444,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST014,C0004,20260603,2026-06-03T17:39:04.695883,O00449,Completed,2026-06-03 17:34:53.100000+00:00,UPI,orders_S002_20260603.json,S002,S002_O00449,2026-06-03,17,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Dinner,2026-06-03T17:41:50.872Z
ST015,C0236,20260603,2026-06-03T17:39:04.695883,O00450,Completed,2026-06-03 12:44:50.100000+00:00,Cash,orders_S002_20260603.json,S002,S002_O00450,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST002,C0058,20260603,2026-06-03T17:39:04.695883,O00452,Completed,2026-06-03 17:20:07.100000+00:00,Cash,orders_S002_20260603.json,S002,S002_O00452,2026-06-03,17,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Dinner,2026-06-03T17:41:50.872Z
ST014,C0032,20260603,2026-06-03T17:39:04.695883,O00463,Completed,2026-06-03 17:26:56.100000+00:00,UPI,orders_S002_20260603.json,S002,S002_O00463,2026-06-03,17,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Dinner,2026-06-03T17:41:50.872Z
ST008,C0324,20260603,2026-06-03T17:39:04.695883,O00464,Completed,2026-06-03 13:03:02.100000+00:00,UPI,orders_S002_20260603.json,S002,S002_O00464,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST006,C0292,20260603,2026-06-03T17:39:04.695883,O00468,Completed,2026-06-03 17:36:26.100000+00:00,UPI,orders_S002_20260603.json,S002,S002_O00468,2026-06-03,17,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Dinner,2026-06-03T17:41:50.872Z
ST011,C0044,20260603,2026-06-03T17:39:04.695883,O00471,Completed,2026-06-03 17:16:55.100000+00:00,UPI,orders_S002_20260603.json,S002,S002_O00471,2026-06-03,17,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Dinner,2026-06-03T17:41:50.872Z
ST013,C0011,20260603,2026-06-03T17:39:04.695883,O00477,Completed,2026-06-03 13:21:36.100000+00:00,UPI,orders_S002_20260603.json,S002,S002_O00477,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST006,C0029,20260603,2026-06-03T17:39:04.695883,O00480,Completed,2026-06-03 15:06:07.100000+00:00,Cash,orders_S002_20260603.json,S002,S002_O00480,2026-06-03,15,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Snack,2026-06-03T17:41:50.872Z
ST010,C0055,20260603,2026-06-03T17:39:04.695883,O00485,Completed,2026-06-03 16:53:13.100000+00:00,UPI,orders_S002_20260603.json,S002,S002_O00485,2026-06-03,16,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Snack,2026-06-03T17:41:50.872Z
ST003,C0203,20260603,2026-06-03T17:39:04.695883,O00490,Completed,2026-06-03 12:28:51.100000+00:00,Cash,orders_S002_20260603.json,S002,S002_O00490,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST012,C0274,20260603,2026-06-03T17:39:04.695883,O00494,Completed,2026-06-03 12:45:31.100000+00:00,Card,orders_S002_20260603.json,S002,S002_O00494,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST013,C0285,20260603,2026-06-03T17:39:04.695883,O00496,Completed,2026-06-03 13:03:38.100000+00:00,UPI,orders_S002_20260603.json,S002,S002_O00496,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST002,C0356,20260603,2026-06-03T17:39:04.695883,O00497,Completed,2026-06-03 16:57:46.100000+00:00,UPI,orders_S002_20260603.json,S002,S002_O00497,2026-06-03,16,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Snack,2026-06-03T17:41:50.872Z
ST006,C0077,20260603,2026-06-03T17:39:04.695883,O00500,Completed,2026-06-03 14:03:46.100000+00:00,Card,orders_S002_20260603.json,S002,S002_O00500,2026-06-03,14,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST010,C0070,20260603,2026-06-03T17:39:04.695883,O00502,Completed,2026-06-03 16:24:54.100000+00:00,UPI,orders_S002_20260603.json,S002,S002_O00502,2026-06-03,16,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Snack,2026-06-03T17:41:50.872Z
ST002,C0101,20260603,2026-06-03T17:39:04.695883,O00505,Completed,2026-06-03 17:19:16.100000+00:00,UPI,orders_S002_20260603.json,S002,S002_O00505,2026-06-03,17,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Dinner,2026-06-03T17:41:50.872Z
ST010,C0054,20260603,2026-06-03T17:39:04.695883,O00506,Completed,2026-06-03 14:50:11.100000+00:00,Cash,orders_S002_20260603.json,S002,S002_O00506,2026-06-03,14,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST007,C0114,20260603,2026-06-03T17:39:04.695883,O00510,Completed,2026-06-03 16:05:16.100000+00:00,UPI,orders_S002_20260603.json,S002,S002_O00510,2026-06-03,16,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Snack,2026-06-03T17:41:50.872Z
ST009,C0425,20260603,2026-06-03T17:39:04.695883,O00513,Completed,2026-06-03 10:27:22.100000+00:00,UPI,orders_S002_20260603.json,S002,S002_O00513,2026-06-03,10,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Breakfast,2026-06-03T17:41:50.872Z
ST009,C0281,20260603,2026-06-03T17:39:04.695883,O00515,Completed,2026-06-03 13:30:10.100000+00:00,Card,orders_S002_20260603.json,S002,S002_O00515,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST007,C0254,20260603,2026-06-03T17:39:04.695883,O00519,Completed,2026-06-03 13:44:00.100000+00:00,Cash,orders_S002_20260603.json,S002,S002_O00519,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST013,C0393,20260603,2026-06-03T17:39:04.695883,O00522,Completed,2026-06-03 15:47:50.100000+00:00,UPI,orders_S002_20260603.json,S002,S002_O00522,2026-06-03,15,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Snack,2026-06-03T17:41:50.872Z
ST003,C0068,20260603,2026-06-03T17:39:04.695883,O00533,Completed,2026-06-03 10:23:23.100000+00:00,Cash,orders_S002_20260603.json,S002,S002_O00533,2026-06-03,10,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Breakfast,2026-06-03T17:41:50.872Z
ST006,C0285,20260603,2026-06-03T17:39:04.695883,O00535,Completed,2026-06-03 14:42:18.100000+00:00,UPI,orders_S002_20260603.json,S002,S002_O00535,2026-06-03,14,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST001,C0088,20260603,2026-06-03T17:39:04.695883,O00541,Completed,2026-06-03 13:20:44.100000+00:00,Cash,orders_S002_20260603.json,S002,S002_O00541,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST001,C0047,20260603,2026-06-03T17:39:04.695883,O00546,Completed,2026-06-03 16:16:43.100000+00:00,Cash,orders_S002_20260603.json,S002,S002_O00546,2026-06-03,16,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Snack,2026-06-03T17:41:50.872Z
ST013,C0054,20260603,2026-06-03T17:39:04.695883,O00547,Completed,2026-06-03 13:33:31.100000+00:00,UPI,orders_S002_20260603.json,S002,S002_O00547,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST004,C0277,20260603,2026-06-03T17:39:04.695883,O00553,Completed,2026-06-03 16:25:31.100000+00:00,UPI,orders_S002_20260603.json,S002,S002_O00553,2026-06-03,16,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Snack,2026-06-03T17:41:50.872Z
ST001,C0047,20260603,2026-06-03T17:39:04.695883,O00555,Completed,2026-06-03 17:03:15.100000+00:00,Card,orders_S002_20260603.json,S002,S002_O00555,2026-06-03,17,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Dinner,2026-06-03T17:41:50.872Z
ST011,C0077,20260603,2026-06-03T17:39:04.695883,O00557,Completed,2026-06-03 14:52:46.100000+00:00,Cash,orders_S002_20260603.json,S002,S002_O00557,2026-06-03,14,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST001,C0119,20260603,2026-06-03T17:39:04.695883,O00559,Completed,2026-06-03 15:25:49.100000+00:00,UPI,orders_S002_20260603.json,S002,S002_O00559,2026-06-03,15,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Snack,2026-06-03T17:41:50.872Z
ST014,C0161,20260603,2026-06-03T17:39:04.695883,O00561,Completed,2026-06-03 17:34:25.100000+00:00,Cash,orders_S002_20260603.json,S002,S002_O00561,2026-06-03,17,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Dinner,2026-06-03T17:41:50.872Z
ST007,C0010,20260603,2026-06-03T17:39:04.695883,O00562,Completed,2026-06-03 16:30:46.100000+00:00,Card,orders_S002_20260603.json,S002,S002_O00562,2026-06-03,16,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Snack,2026-06-03T17:41:50.872Z
ST008,C0054,20260603,2026-06-03T17:39:04.695883,O00566,Completed,2026-06-03 10:34:37.100000+00:00,UPI,orders_S002_20260603.json,S002,S002_O00566,2026-06-03,10,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Breakfast,2026-06-03T17:41:50.872Z
ST008,C0325,20260603,2026-06-03T17:39:04.695883,O00567,Completed,2026-06-03 13:44:53.100000+00:00,Cash,orders_S002_20260603.json,S002,S002_O00567,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
